"No","Time","Source","Destination","Protocol","Length","Info","cat",""
"4362","87,820,915","e673.dsce9.akamaiedge.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58462 [ACK] Seq=7126 Ack=598 Win=64128 Len=0 TSval=1417078381 TSecr=64325420","Normal",""
"4363","87,820,918","e673.dsce9.akamaiedge.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.3","373","Application Data","Normal",""
"4364","87,820,919","e673.dsce9.akamaiedge.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.3","373","Application Data","Normal",""
"4365","87,821,432","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","e673.dsce9.akamaiedge.net","TCP","86","58462 → https(443) [ACK] Seq=1001 Ack=7700 Win=130496 Len=0 TSval=64325433 TSecr=1417078381","Normal",""
"4366","87,823,223","e673.dsce9.akamaiedge.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58462 [ACK] Seq=7700 Ack=1001 Win=64128 Len=0 TSval=1417078384 TSecr=64325422","Normal",""
"4367","87,827,649","e673.dsce9.akamaiedge.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.3","361","Application Data","Normal",""
"4368","87,827,800","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","e673.dsce9.akamaiedge.net","TCP","86","58462 → https(443) [ACK] Seq=1001 Ack=7975 Win=130752 Len=0 TSval=64325440 TSecr=1417078387","Normal",""
"4369","87,851,616","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4370","88,017,473","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4371","88,089,833","fe80::1096:6b69:2011:76a8","fe80::101","ICMPv6","86","Neighbor Solicitation for fe80::101 from b0:be:83:61:b5:29","Normal",""
"4372","88,093,665","fe80::101","fe80::1096:6b69:2011:76a8","ICMPv6","78","Neighbor Advertisement fe80::101 (rtr, sol)","Normal",""
"4373","88,168,441","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4374","88,300,052","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4375","88,447,952","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","83","Standard query 0x0000 PTR _mieleathome._tcp.local, ""QM"" question","Normal",""
"4376","88,467,477","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4377","88,618,550","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4378","88,784,579","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4379","88,934,475","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4380","89,101,811","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4381","89,267,226","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4382","89,417,774","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4383","89,446,660","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","83","Standard query 0x0000 PTR _mieleathome._tcp.local, ""QM"" question","Normal",""
"4384","89,584,820","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4385","89,734,167","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4386","89,901,352","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4387","90,066,198","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4388","90,217,415","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4389","90,384,822","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4390","90,550,474","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4391","90,700,830","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4392","90,868,615","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4393","91,017,459","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4394","91,185,089","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4395","91,355,316","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4396","91,447,722","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","83","Standard query 0x0000 PTR _mieleathome._tcp.local, ""QM"" question","Normal",""
"4397","91,517,547","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4398","91,685,172","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4399","91,854,052","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4400","92,000,622","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4401","92,168,307","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4402","92,317,110","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4403","92,484,171","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4404","92,546,716","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","132","Standard query 0x0000 ANY Miele-001D63FFFE3BD990.local, ""QM"" question A, cache flush 192.168.100.9","Normal",""
"4405","92,634,781","192.168.100.15","224.0.0.51","UDP","48","54198 → commplex-main(5000) Len=6","Anomaly",""
"4406","92,666,571","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","83","Standard query 0x0000 PTR _mieleathome._tcp.local, ""QM"" question","Normal",""
"4407","92,797,154","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","132","Standard query 0x0000 ANY Miele-001D63FFFE3BD990.local, ""QM"" question A, cache flush 192.168.100.9","Normal",""
"4408","92,797,157","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","632","Standard query response 0x0000 A, cache flush 192.168.100.9 NSEC, cache flush Miele-001D63FFFE3BD990.local PTR Miele WWI860._mieleathome._tcp.local PTR _mieleathome._tcp.local SRV, cache flush 0 0 80 Miele-001D63FFFE3BD990.local TXT, cache flush NSEC, cache flush Miele WWI860._mieleathome._tcp.local","Normal",""
"4409","93,142,209","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","171","Standard query response 0x0000 A, cache flush 192.168.100.9 NSEC, cache flush Miele-001D63FFFE3BD990.local","Normal",""
"4410","93,756,565","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","83","Standard query 0x0000 PTR _mieleathome._tcp.local, ""QM"" question","Normal",""
"4411","93,797,936","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","632","Standard query response 0x0000 A, cache flush 192.168.100.9 NSEC, cache flush Miele-001D63FFFE3BD990.local PTR Miele WWI860._mieleathome._tcp.local PTR _mieleathome._tcp.local SRV, cache flush 0 0 80 Miele-001D63FFFE3BD990.local TXT, cache flush NSEC, cache flush Miele WWI860._mieleathome._tcp.local","Normal",""
"4412","95,702,115","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","83","Standard query 0x0000 PTR _mieleathome._tcp.local, ""QM"" question","Normal",""
"4413","95,797,060","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","632","Standard query response 0x0000 A, cache flush 192.168.100.9 NSEC, cache flush Miele-001D63FFFE3BD990.local PTR Miele WWI860._mieleathome._tcp.local PTR _mieleathome._tcp.local SRV, cache flush 0 0 80 Miele-001D63FFFE3BD990.local TXT, cache flush NSEC, cache flush Miele WWI860._mieleathome._tcp.local","Normal",""
"4414","96,654,909","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","bud02s37-in-x0e.1e100.net","TLSv1.2","606","Application Data","Normal",""
"4415","96,681,405","bud02s37-in-x0e.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58452 [ACK] Seq=2901 Ack=3664 Win=498 Len=0 TSval=630479370 TSecr=716812337","Normal",""
"4416","96,933,753","bud02s37-in-x0e.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","607","Application Data","Normal",""
"4417","96,933,755","bud02s37-in-x0e.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","446","Application Data","Normal",""
"4418","96,933,757","bud02s37-in-x0e.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","182","Application Data","Normal",""
"4419","96,933,758","bud02s37-in-x0e.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","125","Application Data","Normal",""
"4420","96,934,212","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","bud02s37-in-x0e.1e100.net","TCP","86","58452 → https(443) [ACK] Seq=3664 Ack=3917 Win=2032 Len=0 TSval=716812616 TSecr=630479579","Normal",""
"4421","96,934,862","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","bud02s37-in-x0e.1e100.net","TLSv1.2","125","Application Data","Normal",""
"4422","96,945,705","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TCP","1466","58453 → https(443) [ACK] Seq=22735 Ack=19275 Win=2048 Len=1380 TSval=887242581 TSecr=584045080 [TCP segment of a reassembled PDU]","Normal",""
"4423","96,945,800","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TLSv1.2","255","Application Data","Normal",""
"4424","96,945,967","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TLSv1.2","466","Application Data","Normal",""
"4425","96,948,590","bud02s37-in-x0e.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","125","[TCP Spurious Retransmission] https(443) → 58452 [PSH, ACK] Seq=3878 Ack=3664 Win=498 Len=39 TSval=630479638 TSecr=716812337","Anomaly",""
"4426","96,948,746","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","bud02s37-in-x0e.1e100.net","TCP","98","[TCP Dup ACK 4420#1] 58452 → https(443) [ACK] Seq=3703 Ack=3917 Win=2048 Len=0 TSval=716812631 TSecr=630479638 SLE=3878 SRE=3917","Anomaly",""
"4427","96,954,107","bud02s37-in-x0e.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58452 [ACK] Seq=3917 Ack=3703 Win=498 Len=0 TSval=630479643 TSecr=716812616","Normal",""
"4428","96,964,169","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58453 [ACK] Seq=19275 Ack=24284 Win=1039 Len=0 TSval=584057825 TSecr=887242581","Normal",""
"4429","96,970,852","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58453 [ACK] Seq=19275 Ack=24664 Win=1045 Len=0 TSval=584057831 TSecr=887242581","Normal",""
"4430","97,137,275","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","597","Application Data","Normal",""
"4431","97,137,278","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","117","Application Data","Normal",""
"4432","97,137,279","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","125","Application Data","Normal",""
"4433","97,137,729","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TCP","86","58453 → https(443) [ACK] Seq=24664 Ack=19856 Win=2038 Len=0 TSval=887242773 TSecr=584057998","Normal",""
"4434","97,138,251","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TLSv1.2","125","Application Data","Normal",""
"4435","97,156,890","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58453 [ACK] Seq=19856 Ack=24703 Win=1045 Len=0 TSval=584058017 TSecr=887242773","Normal",""
"4436","98,388,006","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TLSv1.2","534","Application Data","Normal",""
"4437","98,388,326","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TLSv1.2","120","Application Data","Normal",""
"4438","98,396,525","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","132","Standard query 0x0000 ANY Miele-001D63FFFE3BD990.local, ""QM"" question A, cache flush 192.168.100.9","Normal",""
"4439","98,413,132","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58453 [ACK] Seq=19856 Ack=25151 Win=1045 Len=0 TSval=584059274 TSecr=887244023","Normal",""
"4440","98,413,133","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58453 [ACK] Seq=19856 Ack=25185 Win=1045 Len=0 TSval=584059274 TSecr=887244023","Normal",""
"4441","98,487,171","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","83","Standard query 0x0000 PTR _mieleathome._tcp.local, ""QM"" question","Normal",""
"4442","98,608,094","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","598","Application Data","Normal",""
"4443","98,608,096","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","120","Application Data","Normal",""
"4444","98,608,098","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","117","Application Data","Normal",""
"4445","98,608,099","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","125","Application Data","Normal",""
"4446","98,608,565","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TCP","86","58453 → https(443) [ACK] Seq=25185 Ack=20472 Win=2038 Len=0 TSval=887244243 TSecr=584059470","Normal",""
"4447","98,609,133","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TLSv1.2","125","Application Data","Normal",""
"4448","98,613,919","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TLSv1.2","532","Application Data","Normal",""
"4449","98,627,782","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58453 [ACK] Seq=20472 Ack=25224 Win=1045 Len=0 TSval=584059488 TSecr=887244243","Normal",""
"4450","98,632,048","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58453 [ACK] Seq=20472 Ack=25670 Win=1045 Len=0 TSval=584059493 TSecr=887244249","Normal",""
"4451","98,636,676","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","132","Standard query 0x0000 ANY Miele-001D63FFFE3BD990.local, ""QM"" question A, cache flush 192.168.100.9","Normal",""
"4452","98,636,676","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","632","Standard query response 0x0000 A, cache flush 192.168.100.9 NSEC, cache flush Miele-001D63FFFE3BD990.local PTR Miele WWI860._mieleathome._tcp.local PTR _mieleathome._tcp.local SRV, cache flush 0 0 80 Miele-001D63FFFE3BD990.local TXT, cache flush NSEC, cache flush Miele WWI860._mieleathome._tcp.local","Normal",""
"4453","98,682,764","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","600","Application Data","Normal",""
"4454","98,682,766","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","119","Application Data","Normal",""
"4455","98,683,169","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TCP","86","58453 → https(443) [ACK] Seq=25670 Ack=21019 Win=2039 Len=0 TSval=887244318 TSecr=584059544","Normal",""
"4456","98,684,450","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","117","Application Data","Normal",""
"4457","98,684,452","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","125","Application Data","Normal",""
"4458","98,685,389","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TCP","86","58453 → https(443) [ACK] Seq=25670 Ack=21089 Win=2046 Len=0 TSval=887244320 TSecr=584059545","Normal",""
"4459","98,685,524","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TLSv1.2","125","Application Data","Normal",""
"4460","98,704,753","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58453 [ACK] Seq=21089 Ack=25709 Win=1045 Len=0 TSval=584059565 TSecr=887244320","Normal",""
"4461","98,873,024","Miele-001D63FFFE656721.local","Broadcast","ARP","42","ARP Announcement for 192.168.100.17","Normal",""
"4462","98,886,740","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","171","Standard query response 0x0000 A, cache flush 192.168.100.9 NSEC, cache flush Miele-001D63FFFE3BD990.local","Normal",""
"4463","98,915,807","HuaweiTechno_48:6e:18","Apple_61:b5:29","ARP","42","192.168.100.1 is at 80:e1:bf:48:6e:18","Normal",""
"4464","99,593,513","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","83","Standard query 0x0000 PTR _mieleathome._tcp.local, ""QM"" question","Normal",""
"4465","99,640,452","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","632","Standard query response 0x0000 A, cache flush 192.168.100.9 NSEC, cache flush Miele-001D63FFFE3BD990.local PTR Miele WWI860._mieleathome._tcp.local PTR _mieleathome._tcp.local SRV, cache flush 0 0 80 Miele-001D63FFFE3BD990.local TXT, cache flush NSEC, cache flush Miele WWI860._mieleathome._tcp.local","Normal",""
"4466","100,669,155","192.168.100.15","one.one.one.one","TCP","78","49416 → src(200) [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=2961782671 TSecr=0 SACK_PERM","Anomaly",""
"4467","100,802,434","192.168.100.15","one.one.one.one","TCP","78","49417 → src(200) [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=2796570012 TSecr=0 SACK_PERM","Anomaly",""
"4468","101,002,602","192.168.100.15","one.one.one.one","TCP","78","49418 → src(200) [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=555439751 TSecr=0 SACK_PERM","Anomaly",""
"4469","101,185,829","192.168.100.15","one.one.one.one","TCP","78","49419 → src(200) [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=2864253344 TSecr=0 SACK_PERM","Anomaly",""
"4470","101,336,340","192.168.100.15","one.one.one.one","TCP","78","49420 → src(200) [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=3892438044 TSecr=0 SACK_PERM","Anomaly",""
"4471","101,486,261","192.168.100.15","one.one.one.one","TCP","78","49421 → src(200) [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1563268606 TSecr=0 SACK_PERM","Anomaly",""
"4472","101,486,514","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","83","Standard query 0x0000 PTR _mieleathome._tcp.local, ""QM"" question","Normal",""
"4473","101,637,029","Miele-001D63FFFE3BD990.local","mdns.mcast.net","MDNS","632","Standard query response 0x0000 A, cache flush 192.168.100.9 NSEC, cache flush Miele-001D63FFFE3BD990.local PTR Miele WWI860._mieleathome._tcp.local PTR _mieleathome._tcp.local SRV, cache flush 0 0 80 Miele-001D63FFFE3BD990.local TXT, cache flush NSEC, cache flush Miele WWI860._mieleathome._tcp.local","Normal",""
"4474","101,668,919","192.168.100.15","one.one.one.one","TCP","78","49422 → src(200) [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=2578124475 TSecr=0 SACK_PERM","Anomaly",""
"4475","101,753,052","192.168.100.15","one.one.one.one","TCP","78","[TCP Retransmission] 49416 → src(200) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=2961783755 TSecr=0 SACK_PERM","Anomaly",""
